Id,Hazard
54632,1.9
54635,2.2
54637,3.4
54641,6.3
54645,3.8
54646,4.2
54647,4.6
54649,3.3
54650,3.2
54651,5.5
54654,2.6
54656,2.3
54658,3.6
54660,2.2
54661,8.0
54662,2.1
54665,2.2
54666,3.1
54667,5.7
54670,3.6
54672,3.8
54674,7.2
54676,2.9
54677,3.0
54678,2.9
54682,2.5
54684,2.5
54685,3.2
54688,4.5
54690,3.1
54691,2.2
54692,3.0
54693,4.5
54696,2.7
54698,3.9
54699,4.6
54700,3.5
54701,4.4
54704,5.3
54705,3.0
54706,4.3
54708,1.7
54711,3.5
54716,1.9
54717,4.0
54718,2.9
54719,5.8
54725,8.3
54727,7.5
54728,8.2
54732,4.6
54733,3.5
54734,4.0
54738,3.6
54740,4.0
54741,3.5
54742,4.9
54744,2.7
54750,4.3
54752,3.3
54753,3.7
54754,2.6
54757,2.9
54760,4.1
54762,1.9
54765,6.7
54767,3.8
54768,4.1
54771,4.1
54772,3.3
54773,1.4
54774,3.8
54777,2.3
54778,2.9
54782,3.1
54784,4.4
54785,2.2
54786,2.2
54787,5.5
54788,3.0
54790,7.1
54791,6.5
54793,3.1
54794,4.5
54798,2.6
54799,2.3
54800,3.9
54801,1.7
54802,8.1
54803,4.8
54805,2.2
54807,5.9
54811,2.5
54812,3.4
54813,8.0
54815,2.1
54816,3.8
54819,6.6
54820,3.4
54821,3.0
54823,3.8
54824,3.4
54826,4.5
54828,4.4
54830,3.7
54831,1.7
54832,6.4
54836,5.8
54838,6.8
54839,6.6
54840,2.7
54842,5.3
54847,3.6
54850,2.9
54851,3.3
54852,4.1
54853,4.1
54854,5.8
54856,2.1
54857,5.4
54859,4.2
54863,3.2
54866,4.0
54868,4.4
54869,4.2
54870,5.1
54872,8.0
54873,4.0
54874,3.6
54875,4.5
54878,2.0
54881,3.1
54882,5.0
54885,4.6
54886,2.8
54888,3.9
54889,3.6
54890,4.8
54893,8.1
54895,3.5
54901,12.3
54902,6.0
54904,2.6
54905,7.6
54908,7.6
54910,2.3
54911,3.5
54913,3.7
54918,2.3
54920,3.8
54921,1.7
54922,3.9
54923,4.8
54924,5.3
54928,8.6
54930,3.8
54931,2.2
54932,4.2
54938,10.2
54939,5.3
54941,5.0
54946,1.5
54949,4.5
54950,4.7
54951,3.8
54955,2.8
54960,2.1
54961,9.3
54964,3.0
54965,6.8
54969,1.7
54973,2.3
54976,4.0
54979,3.5
54980,2.1
54984,5.0
54985,10.4
54987,4.2
54988,2.7
54989,2.5
54992,1.9
54993,1.2
54994,2.2
54995,2.0
54996,3.9
54997,2.2
54998,2.9
54999,6.0
55000,5.0
55002,5.3
55005,4.1
55007,2.6
55009,5.8
55010,1.7
55013,8.5
55015,6.0
55021,4.9
55022,2.0
55024,4.4
55027,4.2
55029,4.8
55030,1.0
55031,3.0
55032,2.9
55036,2.6
55038,3.4
55041,2.3
55044,8.7
55046,2.6
55047,2.7
55048,3.9
55049,3.4
55051,6.8
55052,1.4
55053,2.8
55054,5.4
55055,1.4
55056,2.6
55059,6.2
55060,2.6
55061,1.6
55062,2.6
55066,3.0
55067,3.3
55068,6.6
55072,5.2
55074,16.7
55075,5.2
55076,4.8
55078,12.1
55079,9.1
55084,2.7
55087,3.4
55088,2.5
55089,6.8
55091,4.9
55092,6.8
55096,3.3
55098,2.4
55099,3.8
55100,6.8
55101,4.0
55102,2.8
55104,4.7
55107,6.4
55108,3.3
55111,2.5
55112,2.9
55113,4.3
55117,2.8
55120,4.4
55122,6.9
55126,3.2
55128,2.4
55131,2.1
55132,3.9
55137,1.5
55139,2.5
55140,3.6
55141,5.4
55142,2.2
55145,6.5
55146,5.1
55152,2.2
55156,2.2
55159,5.2
55167,4.2
55168,5.8
55172,5.0
55173,1.9
55181,6.2
55184,4.6
55186,4.0
55188,3.7
55189,2.0
55191,2.9
55192,2.7
55197,4.2
55199,2.4
55204,2.6
55207,5.6
55208,5.2
55209,2.7
55211,3.7
55212,14.2
55214,2.9
55215,2.2
55218,9.9
55219,9.4
55222,5.9
55223,4.2
55226,3.0
55228,12.1
55229,3.9
55231,1.7
55232,8.0
55233,3.5
55234,2.8
55235,2.2
55238,1.7
55239,5.8
55241,4.6
55242,2.8
55244,1.9
55247,2.8
55248,4.6
55249,5.7
55250,6.2
55251,1.8
55252,4.2
55254,3.1
55256,2.5
55257,1.4
55260,4.4
55262,1.6
55263,3.3
55264,5.9
55265,3.3
55266,3.5
55269,4.8
55273,1.3
55274,5.1
55278,2.8
55280,5.1
55285,2.2
55287,3.8
55290,2.6
55291,7.6
55292,2.0
55295,2.0
55297,4.6
55302,1.8
55306,2.6
55307,4.5
55308,3.5
55310,6.4
55316,3.0
55317,2.8
55318,4.0
55319,2.5
55321,4.4
55322,2.2
55323,3.4
55324,2.1
55325,4.4
55332,4.6
55333,3.7
55334,2.2
55335,2.7
55336,4.5
55337,2.0
55340,5.3
55341,4.8
55343,2.3
55344,5.1
55345,1.6
55346,4.0
55347,4.3
55352,5.1
55353,3.2
55354,4.6
55355,2.5
55356,7.4
55358,4.7
55359,2.3
55361,2.7
55363,5.1
55364,2.8
55365,3.6
55366,3.8
55367,3.0
55369,4.3
55370,3.2
55372,2.3
55373,2.8
55374,1.7
55375,6.6
55376,2.3
55378,4.5
55379,3.8
55382,4.5
55383,2.6
55386,2.4
55387,4.1
55390,4.0
55391,6.6
55392,4.6
55393,3.6
55395,2.6
55400,2.4
55401,1.6
55402,6.8
55405,7.6
55406,3.0
55407,3.6
55409,5.0
55415,2.0
55418,4.3
55419,2.1
55420,1.8
55421,2.5
55423,2.9
55427,6.4
55429,5.6
55431,3.2
55432,1.9
55434,3.4
55435,2.0
55436,3.8
55439,3.1
55440,3.4
55441,2.4
55445,4.3
55446,6.6
55448,3.6
55450,4.8
55451,6.8
55453,5.0
55454,6.3
55455,9.7
55463,4.9
55465,3.9
55466,2.1
55467,3.3
55469,3.9
55470,8.5
55471,3.8
55479,9.6
55481,5.8
55483,3.3
55489,8.7
55491,7.1
55493,4.3
55496,7.5
55497,2.5
55501,3.2
55502,2.9
55503,3.5
55504,3.9
55506,4.8
55507,4.8
55512,8.5
55513,2.5
55516,2.8
55518,2.3
55519,5.0
55526,6.1
55527,4.9
55528,3.4
55531,3.6
55532,5.8
55533,4.8
55534,3.8
55535,3.1
55536,2.7
55537,5.6
55538,6.4
55539,4.5
55542,4.5
55544,1.8
55548,3.2
55549,4.7
55551,5.0
55554,4.7
55555,3.4
55557,2.7
55558,3.7
55566,5.2
55567,4.6
55568,5.1
55578,4.1
55580,3.1
55581,7.6
55582,9.9
55584,4.0
55586,4.9
55587,2.1
55588,1.7
55591,3.4
55592,3.8
55593,3.2
55595,3.2
55596,5.2
55597,5.9
55598,4.6
55599,1.8
55600,4.1
55601,5.3
55603,5.7
55604,3.3
55605,9.2
55607,3.3
55612,4.4
55613,2.4
55615,3.0
55616,3.2
55618,2.5
55622,3.6
55623,5.7
55624,2.3
55625,1.5
55628,6.0
55629,11.9
55633,3.0
55634,4.0
55637,4.7
55639,4.7
55640,3.7
55641,5.9
55646,5.6
55648,4.9
55651,3.9
55652,3.5
55653,4.3
55657,3.5
55658,2.9
55659,9.1
55661,8.2
55662,3.8
55663,8.3
55665,4.3
55669,3.7
55673,2.4
55674,6.1
55676,4.3
55677,6.9
55681,3.6
55687,3.0
55688,4.1
55690,2.6
55691,2.7
55694,4.6
55702,6.3
55703,7.9
55704,2.0
55706,3.2
55708,5.2
55709,2.9
55711,4.9
55715,3.0
55717,3.4
55719,3.0
55720,4.7
55721,3.0
55723,6.6
55725,2.4
55726,5.9
55727,9.5
55728,6.4
55729,4.0
55730,3.2
55732,4.8
55733,4.7
55734,9.8
55735,4.9
55736,6.9
55738,8.5
55743,3.2
55744,5.7
55746,3.7
55751,4.4
55752,3.9
55753,6.8
55754,2.7
55758,4.2
55759,4.3
55760,5.3
55761,2.9
55762,4.5
55763,2.6
55767,3.3
55769,3.2
55771,3.8
55773,3.3
55774,4.4
55775,2.6
55776,5.9
55779,2.7
55780,2.4
55782,2.8
55783,2.5
55784,3.9
55786,3.8
55787,6.0
55788,4.8
55791,4.2
55792,3.2
55795,5.0
55796,2.6
55797,3.4
55800,3.4
55804,2.9
55805,3.2
55808,4.1
55812,2.9
55814,3.7
55816,6.4
55819,5.0
55827,7.1
55828,2.5
55831,3.2
55832,3.6
55833,3.9
55835,4.0
55836,3.1
55840,4.7
55841,4.0
55843,7.2
55844,4.2
55845,4.6
55846,2.5
55848,2.3
55849,3.0
55850,3.6
55851,3.2
55853,2.9
55856,5.3
55858,2.5
55861,1.6
55863,2.4
55865,6.9
55866,2.1
55871,8.1
55873,6.1
55874,3.0
55876,4.1
55879,4.9
55880,2.2
55881,3.8
55882,4.0
55883,3.2
55884,4.0
55888,1.9
55889,5.4
55891,1.1
55893,4.5
55895,6.5
55897,4.3
55900,3.3
55902,1.2
55904,3.5
55908,3.4
55910,4.2
55911,5.6
55912,3.8
55914,3.7
55916,4.0
55918,2.7
55919,2.2
55920,2.1
55922,6.8
55923,2.2
55925,3.4
55930,7.7
55931,2.4
55939,2.9
55941,2.9
55942,5.0
55943,4.8
55944,3.7
55945,3.4
55946,5.9
55947,2.6
55948,1.7
55950,4.1
55953,5.1
55954,6.3
55955,3.1
55957,3.2
55959,5.7
55960,2.7
55961,7.7
55964,4.2
55969,5.2
55971,5.2
55982,6.4
55984,8.1
55987,4.0
55988,5.8
55990,2.6
55993,3.0
55995,2.4
55998,1.7
55999,3.5
56003,3.9
56004,2.0
56006,3.2
56008,8.5
56009,4.3
56015,4.8
56016,3.1
56021,1.6
56023,5.5
56025,4.6
56026,3.3
56027,5.2
56028,1.6
56030,3.6
56032,2.5
56034,4.8
56035,4.8
56037,1.4
56038,3.9
56041,6.1
56044,2.9
56047,3.2
56051,5.7
56053,2.6
56055,3.8
56056,2.8
56058,5.8
56061,5.2
56063,4.6
56064,3.4
56065,1.7
56068,3.2
56069,5.4
56070,1.8
56071,4.5
56072,3.6
56073,5.1
56074,3.0
56076,1.9
56080,3.6
56081,4.7
56084,7.4
56087,3.9
56090,3.4
56092,1.5
56093,4.6
56094,2.7
56098,6.0
56100,5.3
56101,2.5
56102,3.7
56103,5.0
56104,5.1
56107,8.2
56108,4.7
56109,5.0
56111,5.0
56112,2.2
56113,4.4
56114,5.0
56119,2.2
56120,4.6
56122,2.3
56123,2.6
56125,2.0
56127,1.4
56129,4.5
56131,2.6
56133,3.7
56135,2.2
56136,5.2
56138,3.8
56139,1.1
56142,2.9
56145,4.4
56146,3.9
56147,2.5
56150,3.3
56151,5.5
56152,1.5
56158,6.5
56160,1.9
56164,1.2
56165,7.3
56169,4.4
56171,4.1
56173,2.6
56176,2.0
56178,3.6
56179,3.7
56180,8.0
56182,4.7
56183,2.3
56186,4.9
56187,3.5
56191,5.0
56193,4.0
56195,4.6
56197,3.4
56198,4.8
56199,4.9
56201,7.6
56205,4.9
56206,3.0
56208,7.9
56209,5.0
56212,3.4
56214,2.2
56217,4.9
56219,2.7
56221,2.4
56222,4.1
56224,2.5
56228,4.0
56232,2.2
56233,1.8
56234,2.8
56237,4.2
56241,4.0
56242,3.8
56243,4.6
56245,5.7
56248,6.3
56249,4.6
56250,2.4
56251,2.8
56253,5.6
56256,7.3
56257,4.6
56258,3.3
56260,1.6
56261,4.6
56262,3.7
56264,2.3
56265,4.6
56266,3.1
56267,2.8
56268,3.0
56270,2.2
56273,4.1
56275,3.5
56276,3.9
56277,5.4
56278,4.0
56281,4.6
56282,4.3
56283,4.4
56284,7.7
56285,3.3
56286,2.6
56289,2.4
56291,4.6
56292,6.4
56295,3.5
56296,3.7
56302,4.0
56304,4.1
56305,2.4
56306,2.0
56308,1.3
56310,2.6
56311,4.0
56312,6.1
56316,3.2
56317,2.4
56321,5.5
56322,1.4
56324,4.4
56325,5.0
56326,4.4
56327,6.2
56328,5.2
56336,2.6
56339,10.1
56341,4.7
56344,3.2
56346,4.5
56347,2.6
56349,3.7
56350,1.6
56351,4.8
56354,4.6
56355,4.4
56358,3.6
56360,4.4
56362,2.3
56368,7.1
56369,3.3
56372,5.0
56373,3.4
56374,4.0
56375,6.9
56377,3.0
56379,3.9
56381,2.8
56384,3.9
56385,5.6
56386,2.9
56387,6.7
56388,3.8
56393,5.0
56394,5.3
56396,5.1
56398,4.6
56402,15.4
56403,3.7
56407,2.6
56408,1.9
56410,4.1
56411,4.2
56414,6.0
56415,4.2
56416,6.8
56421,1.5
56422,3.4
56423,6.7
56424,2.2
56426,2.5
56428,4.9
56433,3.3
56440,5.5
56448,3.8
56449,2.6
56451,4.7
56453,2.5
56454,5.6
56456,4.7
56458,7.2
56459,4.7
56461,5.9
56464,2.9
56465,3.6
56467,4.8
56470,4.3
56471,7.4
56474,5.7
56476,3.9
56480,2.2
56481,3.4
56484,8.6
56485,1.4
56486,6.0
56487,6.1
56488,4.7
56489,2.8
56490,2.7
56498,6.9
56499,4.4
56502,3.1
56504,3.7
56505,6.3
56506,4.6
56508,7.9
56511,2.8
56512,2.4
56515,3.8
56516,2.8
56517,6.2
56518,5.2
56521,2.1
56528,4.5
56530,3.3
56531,3.9
56533,3.4
56534,3.5
56538,3.9
56539,3.9
56541,2.9
56543,3.2
56545,2.5
56546,3.8
56547,4.2
56548,6.0
56549,4.5
56551,1.6
56554,2.8
56555,5.3
56557,4.1
56558,1.9
56560,2.2
56561,13.6
56562,4.4
56568,3.6
56570,2.7
56574,1.9
56576,1.4
56577,4.8
56578,2.1
56579,4.3
56580,3.3
56583,3.1
56585,2.6
56588,3.7
56590,3.9
56591,4.8
56595,4.4
56597,4.1
56598,3.5
56601,6.5
56603,1.7
56604,2.5
56607,6.2
56609,3.7
56614,3.7
56615,5.6
56619,4.1
56620,2.5
56622,3.5
56625,2.5
56626,8.7
56627,6.3
56628,5.6
56629,5.1
56631,3.7
56633,2.0
56636,8.0
56637,4.5
56638,5.9
56645,3.7
56647,3.8
56648,4.9
56650,8.2
56651,3.1
56656,5.6
56659,3.9
56660,8.9
56661,2.8
56664,1.6
56666,1.0
56667,3.2
56672,1.8
56673,3.9
56674,4.5
56675,2.1
56677,9.1
56678,2.4
56679,3.6
56681,5.9
56682,2.9
56684,4.1
56687,3.1
56688,6.8
56689,4.2
56692,3.4
56694,2.1
56695,3.1
56700,5.1
56701,3.9
56706,3.1
56709,2.7
56712,4.2
56713,5.8
56717,3.7
56719,2.5
56721,6.4
56725,13.1
56726,2.8
56727,3.9
56731,1.9
56735,2.7
56736,2.9
56737,3.0
56738,7.4
56739,4.2
56740,3.3
56741,10.5
56744,2.6
56748,2.6
56749,3.8
56752,1.5
56755,4.6
56763,2.4
56764,6.6
56765,6.4
56768,2.7
56769,5.1
56770,4.9
56772,1.6
56773,2.5
56775,5.1
56779,3.2
56781,6.4
56784,6.2
56786,6.4
56789,4.7
56791,3.4
56792,6.1
56795,4.2
56796,4.6
56798,3.0
56799,3.5
56800,2.8
56801,4.8
56804,3.7
56805,7.9
56807,3.2
56808,2.9
56810,2.2
56811,2.8
56812,3.5
56815,4.1
56816,1.9
56818,7.4
56820,1.4
56821,2.1
56823,3.2
56826,3.0
56828,5.0
56831,4.9
56833,3.6
56835,2.5
56836,4.1
56837,1.9
56841,4.5
56845,6.1
56847,3.4
56849,2.2
56850,4.8
56852,1.7
56854,4.2
56857,3.7
56858,1.6
56860,7.6
56863,4.2
56864,3.5
56865,5.0
56869,5.0
56871,4.6
56872,4.1
56873,3.6
56881,2.3
56882,6.3
56884,5.5
56885,4.4
56886,1.4
56887,6.0
56891,4.3
56892,4.2
56895,6.1
56896,6.8
56897,2.3
56899,2.2
56900,6.1
56902,1.8
56906,2.4
56907,3.9
56908,2.3
56911,3.1
56913,5.6
56915,4.3
56919,1.9
56921,5.9
56922,3.1
56924,3.2
56925,2.4
56928,2.3
56931,1.7
56933,2.3
56935,2.8
56938,5.6
56943,4.1
56945,4.8
56946,9.3
56951,5.7
56952,4.3
56953,3.4
56954,3.9
56955,5.8
56956,2.1
56958,1.8
56959,3.0
56962,2.5
56963,5.1
56967,1.6
56969,3.3
56971,3.7
56972,5.1
56976,2.1
56978,3.6
56979,5.0
56983,5.4
56986,5.7
56988,7.7
56989,6.9
56990,3.0
56991,3.1
56995,4.6
56996,4.0
56997,3.3
56999,1.3
57003,4.2
57006,4.4
57010,3.0
57012,5.3
57013,3.1
57017,2.5
57019,5.2
57023,4.7
57025,4.6
57029,4.3
57030,2.4
57035,5.2
57036,3.1
57037,3.1
57038,7.2
57042,4.4
57043,4.1
57044,8.1
57046,5.3
57050,4.6
57051,1.9
57052,3.1
57055,4.3
57058,3.3
57059,5.2
57063,4.0
57064,1.7
57065,12.8
57067,4.1
57071,6.3
57072,2.4
57073,1.3
57075,5.4
57078,7.2
57079,2.3
57080,1.7
57081,2.3
57086,5.1
57090,2.2
57092,3.2
57094,3.9
57098,5.0
57099,6.1
57100,5.1
57101,5.9
57102,3.8
57103,3.2
57106,3.1
57109,2.4
57115,2.4
57116,6.1
57118,4.3
57119,2.2
57120,5.2
57121,5.1
57122,2.4
57123,4.2
57129,4.0
57131,2.0
57132,5.6
57133,2.0
57137,3.1
57138,1.8
57140,4.2
57146,2.9
57147,5.5
57148,3.8
57151,7.2
57153,5.5
57154,6.8
57158,4.5
57159,1.8
57160,4.9
57161,6.8
57162,3.0
57163,3.4
57164,2.7
57171,5.0
57173,1.1
57177,1.3
57179,1.6
57181,2.9
57185,2.3
57190,4.4
57191,5.3
57192,5.0
57194,3.6
57196,4.3
57197,6.1
57198,3.9
57199,4.0
57202,5.0
57208,2.7
57209,3.9
57210,2.4
57211,2.4
57215,3.5
57216,2.2
57217,1.9
57218,3.2
57219,6.1
57224,3.6
57225,3.2
57227,2.4
57229,2.8
57230,4.0
57232,8.5
57238,6.3
57239,1.3
57241,5.0
57244,1.8
57245,7.5
57246,2.9
57250,5.3
57251,3.0
57252,4.3
57253,4.7
57254,3.7
57255,1.7
57256,3.5
57258,2.2
57261,2.7
57262,3.7
57265,4.4
57268,4.0
57269,3.6
57273,2.7
57275,6.3
57278,4.2
57279,6.7
57280,4.8
57281,2.6
57282,2.4
57283,3.0
57289,3.5
57290,5.2
57293,2.0
57294,3.1
57295,3.0
57296,9.4
57297,2.7
57298,6.3
57300,4.8
57301,1.2
57303,3.7
57304,3.0
57308,2.5
57310,3.1
57311,3.3
57313,3.4
57322,2.3
57323,2.5
57324,8.1
57327,1.6
57328,4.6
57329,6.5
57330,3.5
57332,4.9
57336,1.4
57337,3.8
57339,1.8
57343,2.6
57345,3.4
57347,2.1
57348,1.4
57351,5.3
57356,3.2
57357,4.5
57359,6.2
57360,2.9
57364,12.0
57367,5.2
57369,1.6
57370,3.7
57371,7.6
57374,3.1
57375,3.2
57376,4.3
57379,2.8
57384,5.7
57385,3.4
57387,3.6
57389,1.7
57390,5.5
57392,6.3
57393,5.3
57395,1.8
57396,3.2
57397,3.4
57398,3.8
57399,5.6
57400,3.3
57405,1.8
57406,5.7
57407,3.6
57409,3.0
57410,6.6
57411,2.9
57413,2.1
57418,3.5
57419,7.8
57421,2.3
57422,4.9
57429,3.1
57430,3.9
57432,4.2
57434,1.8
57435,4.8
57437,4.9
57441,2.6
57443,2.3
57448,4.4
57449,4.8
57454,6.3
57455,3.3
57457,2.7
57460,2.7
57461,4.3
57463,4.2
57464,5.4
57467,2.4
57470,2.6
57471,9.7
57477,4.6
57480,3.1
57481,2.2
57483,4.8
57485,8.8
57487,4.7
57488,2.3
57490,3.2
57491,3.5
57492,2.7
57496,1.4
57498,2.8
57500,1.7
57501,3.1
57503,2.7
57504,5.8
57505,3.5
57507,3.4
57509,3.6
57515,1.5
57518,3.4
57519,2.5
57520,3.6
57521,1.9
57525,2.3
57531,7.5
57533,2.8
57534,13.6
57536,6.4
57537,6.9
57538,4.2
57540,6.1
57542,3.5
57543,13.7
57546,2.6
57547,5.1
57548,3.2
57554,6.1
57556,10.1
57560,3.6
57564,4.7
57568,3.7
57569,2.7
57574,2.9
57577,3.3
57578,2.1
57580,3.7
57582,5.9
57585,3.4
57587,1.5
57588,3.4
57590,2.7
57600,1.6
57601,8.8
57603,4.0
57604,9.2
57606,2.2
57608,3.1
57610,4.5
57611,2.1
57612,4.9
57613,3.4
57614,1.4
57616,3.1
57617,3.9
57621,4.8
57625,7.0
57626,3.5
57627,4.3
57629,9.7
57632,4.6
57634,4.9
57636,4.5
57638,3.6
57640,5.1
57644,5.4
57645,6.7
57647,3.7
57649,1.2
57652,4.1
57653,4.7
57654,3.2
57655,6.0
57656,5.5
57657,4.6
57658,5.7
57659,4.0
57660,3.8
57661,6.4
57662,4.1
57663,1.5
57664,8.4
57666,2.5
57667,4.5
57668,2.4
57673,4.9
57674,7.3
57675,3.9
57677,3.4
57680,4.1
57681,8.8
57683,2.5
57688,2.9
57690,3.4
57691,2.5
57692,2.2
57693,7.9
57694,3.4
57695,3.4
57696,3.5
57697,4.9
57699,6.1
57701,4.2
57702,5.6
57706,2.0
57709,4.4
57710,6.7
57711,4.9
57712,2.8
57713,4.3
57716,3.0
57718,2.3
57719,5.0
57722,3.3
57725,2.3
57727,5.0
57729,3.7
57730,3.3
57737,3.2
57740,5.3
57742,5.1
57743,6.4
57744,6.0
57747,3.1
57748,4.7
57749,4.8
57751,10.6
57755,3.2
57756,5.0
57757,3.9
57764,2.7
57766,2.4
57769,1.4
57770,4.2
57771,5.5
57773,4.0
57776,5.3
57778,3.5
57780,1.1
57782,1.3
57783,2.2
57784,3.1
57785,4.2
57786,3.5
57787,1.1
57798,2.6
57800,5.3
57801,1.5
57803,1.6
57804,2.0
57808,3.5
57809,4.2
57810,3.7
57814,3.0
57815,2.1
57818,3.6
57819,3.2
57820,1.6
57821,3.4
57822,4.8
57823,3.1
57825,5.9
57826,5.7
57827,6.8
57829,3.4
57834,5.3
57835,2.6
57836,5.0
57837,5.3
57838,2.3
57839,5.6
57840,3.7
57841,2.1
57842,3.1
57843,5.6
57844,4.4
57845,2.7
57846,2.7
57847,5.5
57848,6.7
57852,6.2
57853,4.9
57858,3.1
57860,3.2
57861,1.9
57863,5.9
57867,3.3
57868,1.9
57869,2.7
57871,4.0
57873,3.9
57875,5.6
57876,7.5
57879,2.2
57880,6.7
57882,2.8
57883,2.5
57884,3.2
57888,3.0
57889,4.3
57891,4.0
57892,10.5
57893,3.0
57894,3.3
57895,3.1
57896,4.3
57904,3.2
57905,4.9
57908,3.5
57910,3.8
57911,7.2
57912,2.9
57914,2.8
57916,4.1
57923,4.1
57924,12.8
57928,3.6
57930,2.6
57934,2.6
57940,2.4
57941,3.1
57944,5.9
57947,5.3
57950,3.8
57952,5.4
57953,3.2
57961,5.0
57962,4.8
57964,2.1
57965,5.3
57966,2.6
57970,4.5
57971,5.4
57972,2.1
57974,2.9
57975,2.2
57981,4.2
57983,4.4
57988,3.7
57989,3.0
57996,4.0
57997,4.5
57998,7.1
57999,6.2
58000,4.5
58001,5.0
58002,2.7
58005,1.9
58007,6.1
58013,3.7
58014,3.7
58016,3.3
58017,1.9
58018,1.5
58019,1.9
58022,6.3
58024,2.9
58025,4.5
58027,2.8
58029,3.1
58030,4.4
58034,5.8
58036,3.9
58038,6.7
58039,3.4
58040,3.2
58041,3.6
58042,6.6
58043,8.2
58044,2.5
58050,1.4
58051,4.0
58053,5.6
58054,2.6
58057,4.3
58059,3.9
58062,3.0
58064,5.4
58072,3.3
58074,4.7
58078,4.5
58080,3.9
58082,3.8
58086,4.5
58088,4.6
58089,2.2
58090,6.8
58091,2.8
58095,3.7
58097,4.5
58100,6.1
58101,2.3
58102,2.9
58106,2.5
58107,4.2
58108,5.6
58110,2.2
58111,9.5
58112,1.5
58122,3.6
58125,13.2
58126,4.0
58128,2.7
58132,5.8
58134,5.2
58135,4.0
58136,2.5
58137,3.0
58140,3.9
58142,3.3
58143,4.0
58146,5.7
58149,3.8
58161,3.5
58164,3.2
58167,6.4
58168,2.1
58171,7.3
58176,2.7
58178,5.0
58181,15.1
58183,6.4
58185,3.0
58186,3.5
58187,3.9
58188,3.9
58189,2.6
58191,2.3
58194,1.5
58195,2.1
58198,3.6
58199,4.4
58202,4.6
58203,2.4
58205,2.1
58206,2.3
58207,1.6
58208,2.9
58209,1.9
58210,4.4
58215,4.8
58216,2.8
58222,3.2
58223,4.9
58224,3.2
58225,3.9
58230,5.1
58232,3.4
58233,3.5
58235,1.8
58239,6.4
58240,3.8
58241,1.9
58244,2.2
58245,1.9
58246,1.7
58249,2.9
58250,3.8
58251,3.5
58253,4.4
58254,4.2
58256,4.0
58257,4.7
58258,5.1
58259,2.3
58263,3.1
58264,3.3
58265,6.3
58267,3.9
58269,4.3
58270,3.1
58271,5.6
58277,5.1
58279,2.4
58280,4.7
58282,5.2
58285,4.0
58288,5.3
58297,4.3
58299,2.6
58300,4.1
58301,1.7
58309,4.8
58312,1.7
58314,2.5
58315,3.0
58316,3.5
58318,5.5
58322,4.9
58325,2.5
58327,1.1
58329,3.6
58332,2.8
58334,2.1
58336,5.2
58337,7.8
58338,2.6
58340,5.8
58344,3.2
58346,2.9
58349,2.4
58350,5.3
58351,2.9
58352,2.7
58353,3.7
58354,2.8
58355,2.8
58356,5.6
58358,1.7
58359,3.1
58361,5.6
58365,2.9
58367,4.6
58371,2.4
58372,1.9
58374,3.6
58376,2.5
58378,1.7
58380,5.4
58381,1.9
58383,4.1
58384,4.0
58386,2.8
58388,2.4
58389,4.1
58391,5.5
58392,4.5
58399,12.8
58402,3.1
58405,4.6
58406,4.4
58410,3.7
58413,3.6
58414,3.6
58425,2.2
58431,3.9
58432,4.8
58433,9.8
58434,3.0
58437,2.4
58438,5.9
58440,5.8
58443,2.6
58444,1.6
58446,5.0
58447,3.8
58448,5.1
58450,3.5
58452,5.3
58453,3.3
58456,2.8
58458,4.0
58459,4.2
58460,5.2
58461,5.0
58462,2.5
58464,2.2
58465,3.4
58466,7.0
58468,2.6
58477,3.7
58480,4.2
58481,4.1
58484,3.2
58487,4.3
58488,8.1
58495,4.2
58497,2.7
58498,4.8
58499,3.2
58500,3.8
58501,6.1
58503,7.3
58505,3.3
58506,3.8
58507,5.1
58510,3.7
58514,4.8
58515,3.4
58520,4.3
58522,2.3
58523,5.0
58524,4.7
58525,3.0
58526,3.9
58529,4.6
58531,1.7
58534,4.0
58535,3.4
58539,4.2
58540,6.9
58541,3.3
58542,2.5
58544,3.0
58545,4.3
58547,3.7
58549,6.7
58550,4.0
58551,3.6
58554,3.3
58557,5.6
58559,2.2
58560,3.0
58562,2.5
58566,5.7
58567,4.2
58568,4.4
58569,2.6
58570,4.6
58571,3.2
58572,2.8
58573,4.7
58574,3.9
58576,4.7
58577,4.6
58582,3.6
58584,2.5
58585,3.7
58587,8.1
58589,2.8
58591,6.0
58594,3.6
58597,3.3
58598,2.5
58600,2.7
58601,2.9
58603,7.1
58607,4.2
58609,4.5
58610,1.7
58612,4.0
58613,3.4
58614,6.0
58616,5.1
58618,5.6
58620,3.8
58621,3.0
58622,2.7
58625,2.5
58627,2.7
58629,2.7
58630,5.5
58633,2.4
58634,7.5
58638,3.0
58639,3.7
58641,3.6
58642,3.4
58644,1.9
58648,4.3
58649,2.0
58651,6.7
58652,2.0
58653,3.6
58654,4.8
58657,3.7
58660,4.0
58666,4.8
58667,2.2
58672,3.7
58676,3.1
58677,2.8
58678,3.0
58679,4.3
58680,3.4
58681,2.7
58682,5.3
58684,2.8
58686,2.3
58688,5.6
58690,3.5
58691,6.7
58692,7.1
58693,3.8
58694,4.0
58697,4.1
58702,5.1
58704,2.1
58707,3.7
58709,2.8
58710,3.8
58713,3.2
58715,2.3
58716,2.5
58717,1.6
58718,8.0
58721,3.4
58722,4.2
58725,3.9
58726,9.9
58727,3.9
